date,city,lat,long,pop,shop,brand,container,capacity,price,quantity,price_ml,profit
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass-500ml,500.0,1.62,11727.0,0.0032400000000000003,18997.74
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can-330ml,330.0,0.35,64768.0,0.0010606060606060605,22668.8
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass-500ml,500.0,1.07,11853.0,0.00214,12682.710000000001
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can-330ml,330.0,0.38,50116.0,0.0011515151515151514,19044.08
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can-330ml,330.0,0.36,30383.0,0.001090909090909091,10937.88
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,2.04,13077.0,0.00136,26677.08
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass-500ml,500.0,0.81,22913.0,0.0016200000000000001,18559.530000000002
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,2.78,12388.0,0.0018533333333333331,34438.64
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,can-330ml,330.0,0.49,25668.0,0.001484848484848485,12577.32
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass-500ml,500.0,1.4,14816.0,0.0028,20742.399999999998
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.41,17187.0,0.0016066666666666668,41420.670000000006
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can-330ml,330.0,0.58,30629.0,0.0017575757575757575,17764.82
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass-500ml,500.0,0.69,39549.0,0.00138,27288.809999999998
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic-1.5lt,1500.0,2.2,14954.0,0.0014666666666666667,32898.8
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can-330ml,330.0,0.53,29629.0,0.001606060606060606,15703.37
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass-500ml,500.0,0.7,26274.0,0.0014,18391.8
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic-1.5lt,1500.0,0.72,39302.0,0.00047999999999999996,28297.44
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can-330ml,330.0,0.43,23059.0,0.001303030303030303,9915.369999999999
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass-500ml,500.0,1.11,12610.0,0.00222,13997.1
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,can-330ml,330.0,0.52,26307.0,0.0015757575757575758,13679.640000000001
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,glass-500ml,500.0,1.42,15804.0,0.0028399999999999996,22441.68
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.88,9687.0,0.002586666666666667,37585.56
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic-1.5lt,1500.0,2.97,17908.0,0.00198,53186.76
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can-330ml,330.0,0.68,35949.0,0.002060606060606061,24445.320000000003
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass-500ml,500.0,0.72,44173.0,0.0014399999999999999,31804.559999999998
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic-1.5lt,1500.0,2.37,17985.0,0.00158,42624.450000000004
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.91,40584.0,0.0006066666666666667,36931.44
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,can-330ml,330.0,0.37,52445.0,0.0011212121212121212,19404.65
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass-500ml,500.0,1.02,20777.0,0.00204,21192.54
2016-12-31,Irakleion,,,137302.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,1.71,20969.0,0.00114,35856.99
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,can-330ml,330.0,0.52,37285.0,0.0015757575757575758,19388.2
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass-500ml,500.0,1.18,28656.0,0.0023599999999999997,33814.08
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,3.29,15956.0,0.002193333333333333,52495.24
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,can-330ml,330.0,0.73,28166.0,0.002212121212121212,20561.18
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,glass-500ml,500.0,1.19,38414.0,0.0023799999999999997,45712.659999999996
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,plastic-1.5lt,1500.0,2.6,27602.0,0.0017333333333333335,71765.2
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,can-330ml,330.0,0.62,46797.0,0.0018787878787878789,29014.14
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,glass-500ml,500.0,0.93,40519.0,0.00186,37682.670000000006
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,plastic-1.5lt,1500.0,2.24,26458.0,0.0014933333333333335,59265.920000000006
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,can-330ml,330.0,0.51,56342.0,0.0015454545454545454,28734.420000000002
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,plastic-1.5lt,1500.0,1.05,46624.0,0.0007,48955.200000000004
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can-330ml,330.0,0.33,72802.0,0.001,24024.66
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,2.71,15825.0,0.0018066666666666667,42885.75
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,can-330ml,330.0,0.45,54182.0,0.0013636363636363637,24381.9
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass-500ml,500.0,1.48,14735.0,0.00296,21807.8
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,3.15,13730.0,0.0021,43249.5
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can-330ml,330.0,0.76,25439.0,0.002303030303030303,19333.64
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,glass-500ml,500.0,0.9,39404.0,0.0018,35463.6
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,plastic-1.5lt,1500.0,3.08,13650.0,0.0020533333333333332,42042.0
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can-330ml,330.0,0.66,37264.0,0.002,24594.24
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass-500ml,500.0,0.83,41258.0,0.00166,34244.14
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,plastic-1.5lt,1500.0,2.25,19011.0,0.0015,42774.75
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can-330ml,330.0,0.47,54191.0,0.0014242424242424242,25469.769999999997
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.99,38688.0,0.00066,38301.12
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,can-330ml,330.0,0.37,54456.0,0.0011212121212121212,20148.72
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,1.77,27639.0,0.00118,48921.03
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,can-330ml,330.0,0.44,45236.0,0.0013333333333333333,19903.84
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,glass-500ml,500.0,0.81,13495.0,0.0016200000000000001,10930.95
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,3.7,5877.0,0.002466666666666667,21744.9
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can-330ml,330.0,0.96,8801.0,0.002909090909090909,8448.96
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,can-330ml,330.0,0.5,27756.0,0.0015151515151515152,13878.0
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,glass-500ml,500.0,0.8,29345.0,0.0016,23476.0
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,plastic-1.5lt,1500.0,2.02,18953.0,0.0013466666666666666,38285.06
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass-500ml,500.0,1.27,9393.0,0.00254,11929.11
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,2.42,9881.0,0.0016133333333333334,23912.02
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.44,9388.0,0.0022933333333333334,32294.72
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can-330ml,330.0,0.85,16182.0,0.002575757575757576,13754.699999999999
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass-500ml,500.0,1.54,11448.0,0.0030800000000000003,17629.920000000002
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic-1.5lt,1500.0,2.7,14098.0,0.0018000000000000002,38064.600000000006
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can-330ml,330.0,0.84,18299.0,0.002545454545454545,15371.16
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,glass-500ml,500.0,0.9,31858.0,0.0018,28672.2
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic-1.5lt,1500.0,2.08,14358.0,0.0013866666666666667,29864.64
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can-330ml,330.0,0.37,57391.0,0.0011212121212121212,21234.67
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,glass-500ml,500.0,0.7,37362.0,0.0014,26153.399999999998
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic-1.5lt,1500.0,1.39,17276.0,0.0009266666666666666,24013.64
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can-330ml,330.0,0.39,28383.0,0.0011818181818181819,11069.37
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass-500ml,500.0,1.01,17379.0,0.00202,17552.79
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can-330ml,330.0,0.43,33493.0,0.001303030303030303,14401.99
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass-500ml,500.0,0.78,28699.0,0.00156,22385.22
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can-330ml,330.0,0.33,36827.0,0.001,12152.91
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,glass-500ml,500.0,1.08,22479.0,0.00216,24277.320000000003
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,can-330ml,330.0,0.56,35062.0,0.0016969696969696972,19634.72
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,can-330ml,330.0,0.94,17324.0,0.0028484848484848484,16284.56
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,glass-500ml,500.0,1.07,25165.0,0.00214,26926.550000000003
2016-12-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,glass-500ml,500.0,0.71,43373.0,0.0014199999999999998,30794.829999999998
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass-500ml,500.0,1.59,6941.0,0.00318,11036.19
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,2.75,8989.0,0.0018333333333333333,24719.75
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can-330ml,330.0,0.67,12472.0,0.0020303030303030303,8356.24
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,glass-500ml,500.0,0.73,19415.0,0.00146,14172.949999999999
2016-12-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,1.39,20275.0,0.0009266666666666666,28182.249999999996
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,can-330ml,330.0,0.45,32680.0,0.0013636363636363637,14706.0
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,glass-500ml,500.0,1.14,26807.0,0.00228,30559.979999999996
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic-1.5lt,1500.0,0.76,26527.0,0.0005066666666666667,20160.52
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,glass-500ml,500.0,0.65,21511.0,0.0013,13982.15
2016-12-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,glass-500ml,500.0,0.73,38536.0,0.00146,28131.28
2016-12-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic-1.5lt,1500.0,2.66,11243.0,0.0017733333333333334,29906.38
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,glass-500ml,500.0,1.26,11280.0,0.00252,14212.8
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,3.62,5725.0,0.0024133333333333333,20724.5
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,can-330ml,330.0,0.71,15017.0,0.0021515151515151512,10662.07
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,glass-500ml,500.0,1.11,19982.0,0.00222,22180.02
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.67,13135.0,0.00178,35070.45
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,can-330ml,330.0,0.82,13420.0,0.0024848484848484847,11004.4
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,plastic-1.5lt,1500.0,2.31,9867.0,0.0015400000000000001,22792.77
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,can-330ml,330.0,0.57,25759.0,0.001727272727272727,14682.63
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,glass-500ml,500.0,0.71,28763.0,0.0014199999999999998,20421.73
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,plastic-1.5lt,1500.0,1.14,22404.0,0.0007599999999999999,25540.559999999998
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,glass-500ml,500.0,0.95,15013.0,0.0019,14262.349999999999
2017-01-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,2.8,7676.0,0.0018666666666666666,21492.8
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.12,10481.0,0.0020800000000000003,32700.72
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,kinder-cola,can-330ml,330.0,0.69,19397.0,0.0020909090909090908,13383.929999999998
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,adult-cola,glass-500ml,500.0,1.19,19274.0,0.0023799999999999997,22936.059999999998
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,adult-cola,plastic-1.5lt,1500.0,3.33,12210.0,0.00222,40659.3
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,adult-cola,can-330ml,330.0,0.82,16708.0,0.0024848484848484847,13700.56
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.33,26449.0,0.0008866666666666667,35177.17
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,orange-power,can-330ml,330.0,0.61,23468.0,0.0018484848484848484,14315.48
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,gazoza,glass-500ml,500.0,0.69,36593.0,0.00138,25249.17
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,gazoza,can-330ml,330.0,0.39,32515.0,0.0011818181818181819,12680.85
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,lemon-boost,glass-500ml,500.0,1.02,17770.0,0.00204,18125.4
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,1.78,14977.0,0.0011866666666666666,26659.06
2017-01-31,Irakleion,35.327870000000004,25.14341,138200.0,shop_2,lemon-boost,can-330ml,330.0,0.5,26760.0,0.0015151515151515152,13380.0
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,kinder-cola,glass-500ml,500.0,1.57,12221.0,0.00314,19186.97
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,kinder-cola,can-330ml,330.0,0.8,21309.0,0.0024242424242424242,17047.2
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,adult-cola,glass-500ml,500.0,1.08,26063.0,0.00216,28148.04
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,adult-cola,plastic-1.5lt,1500.0,2.19,21516.0,0.00146,47120.04
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,orange-power,plastic-1.5lt,1500.0,1.71,33003.0,0.00114,56435.13
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,orange-power,can-330ml,330.0,0.58,38064.0,0.0017575757575757575,22077.12
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,gazoza,glass-500ml,500.0,0.66,51523.0,0.00132,34005.18
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,gazoza,can-330ml,330.0,0.37,45373.0,0.0011212121212121212,16788.01
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,lemon-boost,glass-500ml,500.0,0.91,28556.0,0.00182,25985.96
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,2.05,18090.0,0.0013666666666666666,37084.5
2017-01-31,Patra,38.244440000000004,21.73444,168501.0,shop_6,lemon-boost,can-330ml,330.0,0.55,30448.0,0.0016666666666666668,16746.4
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,kinder-cola,glass-500ml,500.0,1.58,10936.0,0.00316,17278.88
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,3.84,8547.0,0.0025599999999999998,32820.479999999996
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,kinder-cola,can-330ml,330.0,0.62,23128.0,0.0018787878787878789,14339.36
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,adult-cola,glass-500ml,500.0,1.08,22654.0,0.00216,24466.320000000003
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,adult-cola,plastic-1.5lt,1500.0,1.75,23882.0,0.0011666666666666668,41793.5
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,adult-cola,can-330ml,330.0,0.86,16510.0,0.002606060606060606,14198.6
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,orange-power,plastic-1.5lt,1500.0,2.08,16579.0,0.0013866666666666667,34484.32
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,gazoza,glass-500ml,500.0,0.81,20181.0,0.0016200000000000001,16346.61
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,gazoza,plastic-1.5lt,1500.0,1.03,35118.0,0.0006866666666666667,36171.54
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,gazoza,can-330ml,330.0,0.39,34092.0,0.0011818181818181819,13295.880000000001
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,lemon-boost,glass-500ml,500.0,0.69,36282.0,0.00138,25034.579999999998
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,2.55,10707.0,0.0017,27302.85
2017-01-31,Thessaloniki,40.643609999999995,22.93086,353001.0,shop_4,lemon-boost,can-330ml,330.0,0.59,23190.0,0.0017878787878787877,13682.099999999999
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,kinder-cola,glass-500ml,500.0,1.51,7100.0,0.00302,10721.0
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,4.01,4678.0,0.002673333333333333,18758.78
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,kinder-cola,can-330ml,330.0,0.98,6232.0,0.00296969696969697,6107.36
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,adult-cola,glass-500ml,500.0,1.23,12842.0,0.00246,15795.66
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,adult-cola,plastic-1.5lt,1500.0,2.95,8830.0,0.001966666666666667,26048.5
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,adult-cola,can-330ml,330.0,0.64,16380.0,0.0019393939393939393,10483.2
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,orange-power,glass-500ml,500.0,1.01,14517.0,0.00202,14662.17
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,orange-power,plastic-1.5lt,1500.0,2.63,6057.0,0.0017533333333333333,15929.91
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,orange-power,,330.0,0.48,23044.0,0.0014545454545454545,11061.119999999999
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,gazoza,glass-500ml,500.0,0.78,13600.0,0.00156,10608.0
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,gazoza,can-330ml,330.0,0.42,14966.0,0.0012727272727272726,6285.719999999999
2017-01-31,Athens,37.96245,,665871.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,2.61,7004.0,0.00174,18280.44
2017-01-31,Athens,37.96245,23.687079999999998,665871.0,shop_3,lemon-boost,can-330ml,330.0,0.74,9333.0,0.0022424242424242424,6906.42
2017-01-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,2.89,6254.0,0.0019266666666666668,18074.06
2017-01-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,can-330ml,330.0,0.94,10583.0,0.0028484848484848484,9948.019999999999
2017-01-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,glass-500ml,500.0,1.09,16344.0,0.00218,17814.960000000003
2017-01-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,plastic-1.5lt,1500.0,2.7,11190.0,0.0018000000000000002,30213.000000000004
